instance,-40,-30,-20,-10,-5,-2,-1,1,2,5,10,20,30,40,lkh_cost,best_k
30,1.739468,1.781138,1.872683,2.108318,6.347759,2.630236,6.400511,2.405949,6.340705,2.043272,1.673801,1.643215,1.648365,1.648021,1.609888,20
31,1.615475,1.706155,1.818528,2.119899,6.598884,2.743125,6.632122,2.452207,6.469953,2.000376,1.576979,1.564332,1.566253,1.556041,1.536528,40
32,1.582407,1.671497,1.779609,2.138616,6.369126,2.84986,6.405804,2.375213,6.250892,1.851201,1.542897,1.522843,1.511379,1.512936,1.496189,30
33,1.820126,1.867303,1.98495,2.306222,7.123326,3.207541,7.156096,2.757711,7.093771,2.143786,1.796825,1.746684,1.740235,1.744226,1.708698,30
34,1.655023,1.733024,1.888747,2.158406,6.493181,2.872507,6.628238,2.425063,6.540498,1.879194,1.586833,1.566181,1.554185,1.560471,1.519966,30
35,1.626295,1.689756,1.815689,2.109069,6.673898,2.753149,6.660161,2.440848,6.621913,1.938925,1.582506,1.551308,1.55271,1.554627,1.535498,20
36,1.720131,1.809534,1.988513,2.293564,6.747678,3.016313,6.768347,2.590631,6.738761,2.157986,1.684958,1.656479,1.648865,1.647784,1.611793,40
37,1.792274,1.887025,1.976569,2.230787,6.867426,3.049175,6.89316,2.611289,6.833496,2.046466,1.698808,1.695949,1.674593,1.680168,1.627588,30
38,1.689462,1.72736,1.863473,2.157219,6.486884,2.903763,6.514633,2.505874,6.414354,1.908661,1.624068,1.600511,1.597606,1.595363,1.573159,40
39,1.580507,1.657752,1.753153,1.951951,6.257036,2.585564,6.251448,2.245331,6.187128,1.850747,1.557499,1.510775,1.510028,1.503608,1.483101,40
40,1.755743,1.797362,1.938207,2.232315,6.54778,2.955366,6.699253,2.499901,6.64485,2.063119,1.656854,1.640935,1.639596,1.637164,1.619222,40
41,1.765141,1.816035,1.995914,2.247534,6.819718,3.013649,6.820158,2.625021,6.751751,2.145762,1.725903,1.678275,1.671934,1.670062,1.623555,40
42,1.617652,1.688434,1.805714,2.172136,6.436451,2.898535,6.481208,2.34478,6.383845,1.942689,1.577323,1.556153,1.549571,1.555996,1.531961,30
43,1.663607,1.716562,1.833162,2.044247,6.695423,2.827255,6.760532,2.36121,6.68496,1.955179,1.639465,1.605293,1.613608,1.608405,1.580229,20
44,1.578272,1.689411,1.825351,2.073634,6.096416,2.548363,6.117418,2.457975,6.142549,1.883328,1.519846,1.482101,1.484269,1.480729,1.456729,40
45,1.816186,1.883083,2.061038,2.351207,6.657058,2.998704,6.712352,2.781943,6.619244,2.172462,1.799404,1.750957,1.744026,1.752895,1.716512,30
46,1.66779,1.731689,1.873622,2.151238,6.401947,2.734685,6.446083,2.39793,6.343134,1.91735,1.643985,1.607276,1.604202,1.598329,1.579194,40
47,1.834356,1.962048,2.036324,2.317824,7.115845,3.101199,7.14481,2.797542,7.072778,2.160048,1.779756,1.73837,1.732069,1.732752,1.693397,30
48,1.612118,1.705273,1.864723,2.2029,6.679792,2.933998,6.699418,2.430646,6.59416,1.926211,1.59201,1.56901,1.554768,1.560039,1.524427,30
49,1.72579,1.76785,1.860572,2.229803,6.726236,2.942888,6.760636,2.638862,6.669294,2.057994,1.686321,1.64557,1.629285,1.62772,1.604132,40
50,1.607809,1.660319,1.799584,2.080789,6.260586,2.621586,6.296283,2.204023,6.228602,1.84216,1.593531,1.554279,1.547834,1.551021,1.529006,30
51,1.630045,1.678869,1.763262,2.015177,6.633108,2.886173,6.685673,2.471651,6.601738,1.925091,1.59228,1.576307,1.569106,1.569958,1.523841,30
52,1.757605,1.810362,1.918601,2.194352,6.730628,2.870371,6.792843,2.516193,6.678797,2.102068,1.679808,1.663787,1.670015,1.658886,1.635962,40
53,1.656944,1.723189,1.846027,2.05083,6.595305,2.776506,6.63153,2.338682,6.534501,1.940719,1.59291,1.553014,1.565251,1.548806,1.527955,40
54,1.75439,1.817012,1.993552,2.375821,6.836592,3.088653,6.923741,2.595423,6.920703,2.019455,1.722431,1.685522,1.682533,1.682425,1.649171,40
55,1.697581,1.781121,1.897534,2.235395,6.665661,2.945408,6.694359,2.580837,6.643508,2.024714,1.633135,1.618396,1.617881,1.619094,1.574499,30
56,1.608796,1.698434,1.837334,2.105938,6.41234,2.837064,6.516993,2.403732,6.449852,1.990304,1.56963,1.554883,1.555607,1.545794,1.508806,40
57,1.676678,1.745854,1.870591,2.180198,6.786813,2.805829,6.865064,2.460988,6.782246,1.970566,1.651606,1.58622,1.578234,1.567409,1.539399,40
58,1.691744,1.788581,1.917589,2.282109,6.724918,3.162685,6.733288,2.643501,6.670056,2.006558,1.66211,1.64187,1.636205,1.62667,1.596024,40
59,1.613161,1.701372,1.888696,2.235303,6.48944,2.915515,6.536439,2.531608,6.433978,1.96828,1.585143,1.550947,1.558027,1.55993,1.522353,20
60,1.674024,1.717409,1.860641,2.131695,6.706604,2.931816,6.748502,2.528151,6.674677,2.059602,1.629394,1.583472,1.591464,1.588949,1.54568,20
61,1.688336,1.773063,1.880303,2.09304,6.514904,2.727977,6.556739,2.585426,6.495551,2.035376,1.631741,1.608001,1.607525,1.607748,1.568692,30
62,1.755648,1.791712,1.969241,2.378755,6.732364,3.135662,6.76372,2.706079,6.756477,2.046889,1.666536,1.629281,1.631375,1.630997,1.621709,20
63,1.683215,1.804048,1.875906,2.105602,6.352614,2.816254,6.400097,2.506484,6.397646,2.058341,1.613425,1.588068,1.586121,1.586154,1.570484,30
64,1.569448,1.658876,1.867184,1.991489,6.677592,2.632605,6.684973,2.426637,6.617351,1.860499,1.553215,1.518424,1.509048,1.511324,1.485375,30
65,1.619035,1.681722,1.783606,2.020768,6.444557,2.736059,6.468083,2.382566,6.40608,1.937342,1.580773,1.550549,1.550382,1.54902,1.528625,40
66,1.596276,1.703963,1.824843,2.12245,6.519252,2.861382,6.58398,2.388898,6.524398,1.872935,1.556727,1.53296,1.524358,1.522164,1.498258,40
67,1.739804,1.805341,1.921695,2.261804,6.628581,2.844382,6.63637,2.533681,6.642791,2.02922,1.705648,1.677927,1.672293,1.6782,1.647639,30
68,1.613404,1.712787,1.83276,1.997731,6.280124,2.605645,6.373368,2.388372,6.354354,1.908816,1.566279,1.550333,1.552403,1.549199,1.531937,40
69,1.642744,1.683226,1.808429,2.133379,6.447119,2.736836,6.492716,2.483336,6.430034,1.995913,1.581052,1.55813,1.558057,1.55801,1.544845,40
